"(Intercept)","Rate_Appli","Rt_Apd_Ct_","Elevation_"
-603.092033053703,0.226474040959557,0.000777392405005263,0.75364312542954
-255.13216832027,0.126550719857885,0.00109578668336776,0.417908468721436
-320.227900540568,0.301479990876311,0.000511199822700341,0.473400234212956
-275.398292691421,0.0611277609124687,0.000252170989691442,0.474816900923813
-179.222732768369,0.141537492017896,0.000611420456391891,0.357899965863899
-73.5569018636538,0.0947011515715368,0.000696132239114899,0.256905695990038
-251.866681141054,0.139792589059738,0.000363285763134068,0.437558570102971
-202.802261538977,0.199342088070578,0.000421313385182451,0.375195350153425
-109.490961368747,0.133908538339621,0.000930038273303955,0.279144213122335
-493.921129211055,0.196406044922284,2.20506417528879e-05,0.6763383425615
-12.459697169072,0.0618953010206597,-0.000621764080628958,0.246703355550538
-467.584618326627,0.168839752648412,0.000873559372921949,0.626903939884234
-507.923346199157,0.280818153388687,0.000779059208847463,0.650327194793382
-333.643739355151,0.14283254145853,0.000574947691309427,0.51080080319424
143.979443902394,0.271615854442557,-0.000331691894689129,0.0504174484820086
-337.901800066796,0.28432032593336,0.000743858201056946,0.486518027062917
151.618516108165,0.2353264324379,-0.000640424184811064,0.0587642286705768
-221.630665868749,0.150224438172475,0.0013376242201232,0.37323285955266
15.0424230283187,0.253876119611858,8.8649141162576e-06,0.166993171089161
-296.359977820794,0.246441040592473,0.000128410359688094,0.472185252920598
355.155304351453,0.26433861231901,0.00051373516149381,-0.182293214101636
-535.409477606421,0.144232499476874,9.94905718245623e-05,0.722900994101141
-569.437047131908,0.341150169252806,0.000132301666324999,0.725278884447346
519.722534415216,0.220246015533354,0.000171103226930153,-0.329700848673033
-474.68577880364,0.296285232810174,0.000818185567298409,0.615307862920994
-135.556489278558,0.0811851894549004,0.000400961192174752,0.331578539604921
-7.80574221620444,0.181473183449633,-0.000111585881824954,0.205526022680078
-267.1064743488,0.193923420351268,0.000157920076315417,0.449793329350089
244.03927986039,0.263750827665958,9.05548738919263e-05,-0.0613905964661496
108.984662413176,0.0794737336694547,0.000124382710887221,0.101008065876236
-329.755593476022,0.258847751842256,0.000516675644268919,0.487856567347811
-237.199695299883,0.0679793218399618,0.000314880366015534,0.435134086878189
-723.473292202644,0.248123259533082,0.000922703375772745,0.862058413055022
40.0879644116307,0.239345870747366,0.0011122702648686,0.109184200357202
-327.706256175516,0.0925374283628265,-5.14424042575883e-05,0.532369854745461
-311.896402877721,0.109436296450621,0.000321685238423659,0.503645930496204
226.668058495547,0.251552380410727,-6.50076777576798e-07,-0.0393379677646197
3.36764694477421,0.352531061750627,0.000345370727262883,0.150997720004029
-134.914370614008,0.190282646655413,0.00038686419893401,0.312272496948876
-359.518551351083,0.164109059168501,0.000325659042059302,0.540774918914815
-351.977673095281,0.0661418895428894,0.000729768300741081,0.533767738813412
-111.845686583882,0.134086514853453,0.00100714239667304,0.278289660485439
-50.1855747614873,0.231204875573808,0.000983946172870548,0.204348746920608
218.395158554381,0.273129230289488,0.000470497667162888,-0.0497240104907145
12.1329940170468,0.212898719747766,0.00129447676609296,0.134970871733497
-219.113630958334,0.312704077792865,-0.00020283169275186,0.397665888506696
-138.046954243525,0.326476031639861,5.58013248966273e-08,0.305533703850109
7.84432436774358,0.364611708986351,0.000680911343733597,0.135312786563402
147.456406092726,0.150100011275833,0.000122794202763868,0.0521568394905836
240.215652213534,0.294427333255195,8.76866519238535e-05,-0.0628365263681406
-449.782735641796,0.170237963005519,0.00137028401655516,0.592374522148239
-45.4064227353852,0.110785228063389,-0.000828114040555906,0.278378023257669
33.4467351088951,0.251692228100133,0.000543748748987483,0.133177187157678
150.577952678828,0.165357598038109,0.000662234772848368,0.0296886200014402
-430.231075813566,0.289779974737984,0.000479451466058949,0.581718574670932
-141.681722714462,0.391914967030075,-0.000201668637323705,0.306109828342075
-375.821230861283,0.236270364841302,-4.93858750574802e-05,0.556320378370169
-224.29606102406,0.0926410614868605,0.000465267745853028,0.411125018685785
4.41730045492091,0.31117788645274,-0.00016138694729332,0.176317345951773
-216.007865624768,0.215160545845587,0.000644008153569748,0.379320063170584
-524.605959808316,0.171784427209683,0.000942670901013879,0.679262857758317
373.562165763174,0.216801412787071,-0.000263460868218348,-0.168629609060408
-437.189214753605,0.210322508672491,0.000966423784175055,0.587833943802464
466.609889785541,0.038814173987699,-0.000562759074000202,-0.221086204017973
-387.140986521259,0.155567382284597,0.00126600153414336,0.535845776811161
-345.700765623633,0.31274777238972,-0.000202325477037095,0.520502973400368
-583.013472412825,0.244501015998602,4.91775431420778e-06,0.757413889738578
-381.908316741631,0.335600846594977,-0.000269061752931408,0.554308101787616
-295.474269879064,0.328780351870494,0.00118878887490122,0.420028064655575
-145.161631339813,0.154201676127719,0.000300933809131985,0.330941113923079
76.5490009199303,0.301114128846824,-0.000102989538434573,0.104501311036716
92.0288239454676,0.175645097964769,0.000657620481044421,0.083734652603024
19.0359912220428,0.246226387439411,-0.000586527273198935,0.184911676960386
158.607739973699,0.155783785870072,0.000950822865685854,0.009878703643876
-459.806967525749,0.251099487276908,0.000164515829499294,0.631779634406507
792.699176786013,0.195303584484934,0.000209478247396628,-0.592004028751351
-202.845286532445,0.378374478903161,0.000695687904444667,0.339822687821558
68.5380206514419,0.132142138453752,-4.73780962291464e-05,0.137231375617913
-47.2104318434974,0.151685678119379,0.000659029599242247,0.224869314257384
214.546900747068,0.15705517215492,0.000330385834163737,-0.022625657350727
116.540238356554,0.349600270506397,0.000805981624015754,0.0272026561293076
-141.799936524042,0.145070357752125,0.000728021159087515,0.314112692370836
-592.357591222278,0.00687070762582301,0.000278416826869557,0.794418018087665
-64.121163649601,-0.0839546018518909,0.000650650613559782,0.278356579801447
221.837297372706,0.262876770577261,0.00037706170888512,-0.0470546124480029
504.088692035207,0.267202492525405,-4.27643130983973e-05,-0.313129952611659
-681.646931820978,0.169002951851646,0.000759386010381874,0.840277250358766
35.3745858923484,0.125335576715619,-0.000418585127849107,0.183618406107474
949.005786625084,-0.0106000790925735,-0.000521771776036728,-0.686979527740728
114.917858132805,0.180750278342021,0.000544072322490754,0.0630698945644773
34.6398006393086,0.224626819850578,0.000786733609212484,0.127411848668213
166.510583727424,0.125946804538691,0.000324223343364188,0.0301375393032527
-447.668281892186,0.219393901775285,0.000131316350757404,0.624546555329222
184.793771914289,0.151724722398554,0.00022833265797304,0.00903746865932853
-398.450347706518,-0.0151136128217493,0.000434409673117097,0.60161653250078
394.83044904447,0.269012640536259,0.000119665694729234,-0.212688236776484
18.2389375484521,0.172243823499798,0.00151585829291868,0.128288114929957
-598.957190236066,0.240677075350307,0.000387690694389077,0.761538117398219
-501.063645636526,0.148232789659804,0.0001419017452507,0.687014275660344
-830.205775459049,0.115228104142501,5.92129069610407e-05,1.01890269029551
-571.854810000229,0.185140348527489,0.000442659823704895,0.740442060725144
